ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _yoast_wpseo_metadesc
,simple,F03428-CL022,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03427-CL021,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03423-CL011,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03426-CL017,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03421-CL007,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03422-CL009,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03425-CL015,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03424-CL013,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03683-CL016,Indoor Lighting Rustic Cluster,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,399.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03682-CL014,Indoor Lighting Rustic Cluster,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,430.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03858-CL010,Indoor Lighting Rustic Cluster,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,430.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03859-CL008,Indoor Lighting Rustic Cluster,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,430.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03435-CL001,Outdoor Light Fitting,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,95.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03430-CL002,Outdoor Light Fitting,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,97.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F3431-CL005,Outdoor Light Fitting,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03433-CL003,LED Wall Light 4 Ray Oval,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,57.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03434-CL004,LED Wall Light 6 Ray Oval,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,70.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03432-CL006,LED Wall Light Z Shape Front,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,120.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02070,C-Breaker Din Rail White 63A White,1,,visible,,,,,taxable,,1,75,3,0,0,,,,,1,,,32.12,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,Impulse,,,,,
,simple,F03622,Raytric Ready Board Surface 6 Way,1,,visible,,,,,taxable,,1,43,3,0,0,,,,,1,,,416.99,"All Products, Hardware",,,,,,,,,,,,,Raytric,,,,,
,simple,F03623,Raytric Ready Board Surface 8 Way,1,,visible,,,,,taxable,,1,28,3,0,0,,,,,1,,,497.49,"All Products, Hardware",,,,,,,,,,,,,Raytric,,,,,
,simple,F03624,Raytric Ready Board Surface 12 Way,1,,visible,,,,,taxable,,1,12,3,0,0,,,,,1,,,674.59,"All Products, Hardware",,,,,,,,,,,,,Raytric,,,,,
,simple,F03703,Raytric Ready Board Flush Din 8 Way,1,,visible,,,,,taxable,,1,96,3,0,0,,,,,1,,,497.49,"All Products, Hardware",,,,,,,,,,,,,Raytric,,,,,
,simple,F03625,Raytric Ready Board Flush Din 12 Way,1,,visible,,,,,taxable,,1,64,3,0,0,,,,,1,,,674.59,"All Products, Hardware",,,,,,,,,,,,,Raytric,,,,,
,simple,F02159,Diamond Light LED Ceiling 18W,1,,visible,,,,,taxable,,1,17,3,0,0,,,,,1,,,138.38,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02163,Squares Light LED Ceiling 18W,1,,visible,,,,,taxable,,1,48,3,0,0,,,,,1,,,138.38,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02259,Space Light LED Ceiling 18W,1,,visible,,,,,taxable,,1,129,3,0,0,,,,,1,,,141.6,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02289,Circles Light LED Ceiling 28W,1,,visible,,,,,taxable,,1,20,3,0,0,,,,,1,,,194.73,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02285,Diamond Light LED Ceiling 28W,1,,visible,,,,,taxable,,1,34,3,0,0,,,,,1,,,193.2,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02288,Spray Light LED Ceiling 28W,1,,visible,,,,,taxable,,1,22,3,0,0,,,,,1,,,193.2,"All Products, Hardware, Hardware > Garden & Outdoor, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02287,Space Light LED Ceiling 28W,1,,visible,,,,,taxable,,1,42,3,0,0,,,,,1,,,193.2,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02286,Stary Sky Light LED Ceiling 28W,1,,visible,,,,,taxable,,1,45,3,0,0,,,,,1,,,193.2,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02290,Squares Light LED Ceiling 28W,1,,visible,,,,,taxable,,1,25,3,0,0,,,,,1,,,193.2,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02838,Light Fitting Tyson Single 2 FT B Single,1,,visible,,,,,taxable,,1,116,3,0,0,,,,,1,,,53.05,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02841,Light Fitting Tyson Single 4 FT B Single,1,,visible,,,,,taxable,,1,95,3,0,0,,,,,1,,,57.15,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02843,Light Fitting Tyson Single 5 FT B Single,1,,visible,,,,,taxable,,1,201,3,0,0,,,,,1,,,84.52,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02839,Light Fitting Tyson Double 2 FT B Double,1,,visible,,,,,taxable,,1,104,3,0,0,,,,,1,,,55.54,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02840,Light Fitting Tyson Double 4 FT B Double,1,,visible,,,,,taxable,,1,46,3,0,0,,,,,1,,,69.15,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02842,Light Fitting Tyson Double 5 FT B Double,1,,visible,,,,,taxable,,1,3,3,0,0,,,,,1,,,92.57,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02833,2 FT 9 Watt Fluorescent Tube,1,,visible,,,,,taxable,,1,70,3,0,0,,,,,1,,,33.73,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02832,4 FT 18 Watt Fluorescent Tube,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,33.73,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02831,5 FT 24 Watt Fluorescent Tube,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,49.83,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02897,Clear Round Ribbed,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,35.34,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02896,Round White,1,,visible,,,,,taxable,,1,68,3,0,0,,,,,1,,,35.34,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02178,Light LED Ceiling Glass Fitting TLC02,1,,visible,,,,,taxable,,1,4,3,0,0,,,,,1,,,125.5,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02179,Light LED Ceiling Glass Fitting TLC03,1,,visible,,,,,taxable,,1,7,3,0,0,,,,,1,,,125.5,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03337A,Armani Grey A,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,561.89,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03337B,Armani Grey B,1,,visible,,,,,taxable,,1,105,3,0,0,,,,,1,,,561.89,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03338A,Galaxy Ink A,1,,visible,,,,,taxable,,1,77,3,0,0,,,,,1,,,561.89,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03338B,Galaxy Ink B,1,,visible,,,,,taxable,,1,56,3,0,0,,,,,1,,,561.89,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03331,Fantasy Gold,1,,visible,,,,,taxable,,1,211,3,0,0,,,,,1,,,513.59,"All Products, Homeware, Homeware > Appliances, Homeware > Appliances > Small Appliances",,,,,,,,,,,,,Impulse,,,,,
,simple,F03326,Longines Gold,1,,visible,,,,,taxable,,1,123,3,0,0,,,,,1,,,513.59,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03334,Auric Gold,1,,visible,,,,,taxable,,1,181,3,0,0,,,,,1,,,561.89,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03327,Sky Gold,1,,visible,,,,,taxable,,1,30,3,0,0,,,,,1,,,561.89,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03328,Fantasy Natural,1,,visible,,,,,taxable,,1,103,3,0,0,,,,,1,,,513.59,"All Products, Homeware, Homeware > Appliances, Homeware > Appliances > Small Appliances",,,,,,,,,,,,,Impulse,,,,,
,simple,F02837,Down Light Fixed - Gold,1,,visible,,,,,taxable,,1,211,3,0,0,,,,,1,,,12.8,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02835,Down Light Tilt - White,1,,visible,,,,,taxable,,1,370,3,0,0,,,,,1,,,30.51,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02836,Down Light Tilt - Chrome,1,,visible,,,,,taxable,,1,474,3,0,0,,,,,1,,,30.51,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02834,Down Light Tilt - Gun Metal,1,,visible,,,,,taxable,,1,180,3,0,0,,,,,1,,,30.51,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02844,Down Light Tilt - Gold,1,,visible,,,,,taxable,,1,360,3,0,0,,,,,1,,,30.51,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03888,Down Light Kit 5W GU10 3PCE - Tilt - White,1,,visible,,,,,taxable,,1,100,3,0,0,,,,,1,,,80.5,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,AUSMA,,,,,
,simple,F03889,Down Light Kit 5W GU10 3PCE - Tilt - Gun Metal,1,,visible,,,,,taxable,,1,100,3,0,0,,,,,1,,,80.5,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,AUSMA,,,,,
,simple,F03666,Down Light Kit 5W GU10 3PCE - Tilt - Chrome,1,,visible,,,,,taxable,,1,271,3,0,0,,,,,1,,,51.44,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,AUSMA,,,,,
,simple,F03887,Down Light Kit 5W GU10 3PCE - Tilt - Gold,1,,visible,,,,,taxable,,1,100,3,0,0,,,,,1,,,80.5,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,AUSMA,,,,,
,simple,F03680,LED Lens Module Spare 18W,1,,visible,,,,,taxable,,1,98,3,0,0,,,,,1,,,34.61,"All Products, Hardware",,,,,,,,,,,,,Redisson,,,,,
,simple,F03661,LED Lens Module Spare 24W,1,,visible,,,,,taxable,,1,79,3,0,0,,,,,1,,,41.78,"All Products, Hardware",,,,,,,,,,,,,Redisson,,,,,
,simple,F03660,LED Lens Module Spare 36W,1,,visible,,,,,taxable,,1,62,3,0,0,,,,,1,,,53.05,"All Products, Hardware",,,,,,,,,,,,,Redisson,,,,,
,simple,F02846,LED Spot Light 5W,1,,visible,,,,,taxable,,1,1,3,0,0,,,,,1,,,10.46,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,TYSON,,,,,
,simple,F02513,Lamp Holder 10's GU10,1,,visible,,,,,taxable,,1,896,3,0,0,,,,,1,,,46.61,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02247,Element Bucket With Lock Lid 20LT,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,144.82,"All Products, Hardware, Hardware > Locks & Security, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F03417,LED Ceiling Light Retro 480MM CL025,1,,visible,,,,,taxable,,1,79,3,0,0,,,,,1,,,346.15,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03418,LED Ceiling Light Retro 480MM CL026,1,,visible,,,,,taxable,,1,16,3,0,0,,,,,1,,,346.15,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03419,LED Ceiling Light Urban 400MM CL023,1,,visible,,,,,taxable,,1,55,3,0,0,,,,,1,,,378.35,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03420,LED Ceiling Light Urban 400MM CL024,1,,visible,,,,,taxable,,1,8,3,0,0,,,,,1,,,378.35,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03695,Ceiling Light Elegance 400MM CL035,1,,visible,,,,,taxable,,1,28,3,0,0,,,,,1,,,529.69,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03696,Ceiling Light Elegance 400MM CL036,1,,visible,,,,,taxable,,1,8,3,0,0,,,,,1,,,529.69,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03697,Ceiling Light Elegance 400MM CL037,1,,visible,,,,,taxable,,1,20,3,0,0,,,,,1,,,529.69,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02492,FOOD SAVER SMALL 5PCE SET BG ASSTD COLOURS,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,55.54,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Impulse,,,,,
,simple,F02358,FOOD SAVER SMALL 5PCE SET BG ASSTD COLOURS,1,,visible,,,,,taxable,,1,87,3,0,0,,,,,1,,,58.76,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Impulse,,,,,
,simple,F02886,3PIECE MIA,1,,visible,,,,,taxable,,1,260,3,0,0,,,,,1,,,41.78,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Impulse,,,,,
,simple,F02355,3PIECE SET,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,46.61,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Impulse,,,,,
,simple,F02356,5PIECE SET,1,,visible,,,,,taxable,,1,110,3,0,0,,,,,1,,,62.71,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Impulse,,,,,
,simple,F01974,Broom Whisk Deluxe,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,36.95,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F02156,Broom Super Deluxe Metal,1,,visible,,,,,taxable,,1,66,3,0,0,,,,,1,,,72.37,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F01970,Broom Econo Budget,1,,visible,,,,,taxable,,1,159,3,0,0,,,,,1,,,21.72,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F01973,Broom Grip Metal Clip,1,,visible,,,,,taxable,,1,761,3,0,0,,,,,1,,,48.22,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F01977,Broom Platform Soft 450MM,1,,visible,,,,,taxable,,1,78,3,0,0,,,,,1,,,73.98,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F01976,Broom Platform Hard 300MM,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,57.88,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F01978,Broom Platform Hard 450MM,1,,visible,,,,,taxable,,1,5,3,0,0,,,,,1,,,78.81,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F02778,LED Ceiling Light Fancy 28W 390MM - Crystal,1,,visible,,,,,taxable,,1,3,3,0,0,,,,,1,,,346.15,"All Products, Hardware, Hardware > Lighting, Homeware, Homeware > Appliances, Homeware > Appliances > Small Appliances",,,,,,,,,,,,,Impulse,,,,,
,simple,F02873,LED Ceiling Light Fancy 28W 390MM - Ruyi,1,,visible,,,,,taxable,,1,6,3,0,0,,,,,1,,,346.15,"All Products, Hardware, Hardware > Lighting, Homeware, Homeware > Appliances, Homeware > Appliances > Small Appliances",,,,,,,,,,,,,Impulse,,,,,
,simple,F03698 (CL038),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,419.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03699 (CL039),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,419.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03701 (CL041),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,419.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03702 (CL042),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,419.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03687 (CL027),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,459.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03688 (CL028),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,459.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03689 (CL029),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,459.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03690 (CL030),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,459.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03691 (CL031),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,459.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03692 (CL032),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,459.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02777,MOP (BUDGET) CLIP METAL 200G,1,,visible,,,,,taxable,,1,78,3,0,0,,,,,1,,,26.16,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F01983,MOP CLIP METAL JUMBO 350G,1,,visible,,,,,taxable,,1,43,3,0,0,,,,,1,,,41.05,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F01984,MOP CLIP METAL 500G,1,,visible,,,,,taxable,,1,140,3,0,0,,,,,1,,,52.32,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F03860,Dust Pan & Brush Set Budget,1,,visible,,,,,taxable,,1,2641,3,0,0,,,,,1,,,14.09,"All Products, Hardware, Hardware > Painting & Decorating",,,,,,,,,,,,,Impulse,,,,,
,simple,F03861,Dust Pan & Brush Set,1,,visible,,,,,taxable,,1,2027,3,0,0,,,,,1,,,15.7,"All Products, Hardware, Hardware > Painting & Decorating",,,,,,,,,,,,,Impulse,,,,,
,simple,F03160,Squeegie Metal Handle 50CM,1,,visible,,,,,taxable,,1,6,3,0,0,,,,,1,,,112.62,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03159,Squeegie Rubber Strips Spare Parts,1,,visible,,,,,taxable,,1,47,3,0,0,,,,,1,,,61.1,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03163,Mop Tornado Twist & Turn Ultra Fine Fibre,1,,visible,,,,,taxable,,1,1,3,0,0,,,,,1,,,125.5,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F03162,Mop Tornado Twist & Turn Ultra Fine Fibre Purple (Fancy),1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,128.72,"All Products, Homeware, Homeware > Appliances, Homeware > Appliances > Small Appliances, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F03161,Squeegie Plastic Handle 45CM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,128.72,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02503,Broom Whisk Plastic Wooden Handle,1,,visible,,,,,taxable,,1,9497,3,0,0,,,,,1,,,21.33,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F02504,Broom Whisk + Handle Fancy Heavy Duty,1,,visible,,,,,taxable,,1,7965,3,0,0,,,,,1,,,33.73,"All Products, Homeware, Homeware > Appliances, Homeware > Appliances > Small Appliances, Homeware > Cleaning & Organization",,,,,,,,,,,,,Impulse,,,,,
,simple,F02249,Toilet Brush And Bowl,1,,visible,,,,,taxable,,1,1754,3,0,0,,,,,1,,,14.47,"All Products, Hardware, Hardware > Painting & Decorating",,,,,,,,,,,,,Impulse,,,,,
,simple,F03618,Water Bottle Assorted Colors 250ML,1,,visible,,,,,taxable,,1,8416,3,0,0,,,,,1,,,45.0,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03395,Water Bottle Jambu 1000ML,1,,visible,,,,,taxable,,1,223,3,0,0,,,,,1,,,20.12,"All Products, Hardware",,,,,,,,,,,,,Squeeze,,,,,
,simple,F03394,Water Bottle Solid Col 1000ML,1,,visible,,,,,taxable,,1,399,3,0,0,,,,,1,,,28.17,"All Products, Hardware",,,,,,,,,,,,,Squeeze,,,,,
,simple,F03393,Water Bottle Jambu 100ML,1,,visible,,,,,taxable,,1,37,3,0,0,,,,,1,,,28.17,"All Products, Hardware",,,,,,,,,,,,,Spring,,,,,
,simple,F03396,Freezer Bottle 1.5LT Asstd,1,,visible,,,,,taxable,,1,1,3,0,0,,,,,1,,,48.22,"All Products, Hardware",,,,,,,,,,,,,Icy,,,,,
,simple,F03965,Bottle 600ML + Lunch Box 1 Combo Pack,1,,visible,,,,,taxable,,1,359,3,0,0,,,,,1,,,36.22,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Impulse,,,,,
,simple,F03694,Bottle 600ML + Lunch Box 1.5LT Combo,1,,visible,,,,,taxable,,1,1,3,0,0,,,,,1,,,738.99,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Impulse,,,,,
,simple,F03389,Container Square 600ML Lock Lid,1,,visible,,,,,taxable,,1,88,3,0,0,,,,,1,,,19.8,"All Products, Hardware, Hardware > Locks & Security, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Impulse,,,,,
,simple,F02284,Lunch Box Sqr Rani Asstd,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,8.95,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Rani,,,,,
,simple,F03410,LUNCH BOX SET RECTANGLE 4PC,1,,visible,,,,,taxable,,1,209,3,0,0,,,,,1,,,36.22,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Impulse,,,,,
,simple,F03412,LUNCH BOX SQUARE 1.3L,1,,visible,,,,,taxable,,1,422,3,0,0,,,,,1,,,15.29,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Impulse,,,,,
,simple,F03411,LUNCH BOX SET 12'S RECT. 1.3L,1,,visible,,,,,taxable,,1,100,3,0,0,,,,,1,,,15.29,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Impulse,,,,,
,simple,F03408,CEREAL CONTAINER 3PCE SET,1,,visible,,,,,taxable,,1,48,3,0,0,,,,,1,,,112.62,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,Impulse,,,,,
,simple,F03407,BASIN 60LT WITH HANDLES ASSTD COLOURS,1,,visible,,,,,taxable,,1,142,3,0,0,,,,,1,,,40.73,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03406,BASIN 90LT WITH LINES ASSTD COLOURS,1,,visible,,,,,taxable,,1,115,3,0,0,,,,,1,,,57.88,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03405,BASIN 90LT W/HANDLES ASSTD COLOURS,1,,visible,,,,,taxable,,1,112,3,0,0,,,,,1,,,70.76,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
